"","siteID","siteuse","replsite","lon_WGS84","lat_WGS84","stratum","wgt","ip","caty","FRAME23_ID","PERM_ID","NHDPLUSID","REACHCODE","GNIS_ID","GNIS_NAME","LENGTH_KM","FTYPE","FCODE","HUC4","STREAM_LEV","STRAH_ORD","STRAH_CAL","MEAN_FLOW","WBPERM_ID","MAINPATH","INNETWORK","VISFILT","BORD_RIV","PSTL_CODE","FRAME23","CNTYNAME","STATECTY","EPA_REG","HUC2","HUC2_NM","HUC8","HUC8_NM","MAJ_BASIN","MAJ_BAS_NM","MIS_BASIN","MIS_BAS_NM","WSAREA_KM","NHD100K","URBN_NRS08","URBN_NRS18","URBN_NRS23","FEOW_ID","US_L4CODE","US_L4NAME","US_L3CODE","US_L3NAME","NA_L2CODE","NA_L2NAME","NA_L1CODE","NA_L1NAME","AG_ECO9","AG_ECO9_NM","AG_ECO3","AG_ECO3_NM","OWN_NARS","FS_EW","STRAH_CAT","Shape_Leng","geometry","fcode","stream_order"
"136","Site-137","Over","Next",-75.5788339390356,43.0752546225981,"3",978200.561135468,1.02228524469382e-06,"None","230866","124497158",60000600089700,"04140202001502","00967086","Taylor Creek",1.2850051305,460,46006,"H0414",7,3,3,10.05233852,NA,0,1,5e+05,"Not_Border","NY","Include","Oneida","F36065","Region_02","H04","Great Lakes Region","H04140202","Oneida","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",14.37230001,"NHD100","Urban","Urban","Urban",116,"83f","Mohawk Valley","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",1285.0051305,c(452877.763910442, 4769334.31486836),46006,"3"
"137","Site-138","Over","Next",-74.4841535518309,41.3923299651739,"3",978200.561135468,1.02228524469382e-06,"None","44285","61769863",10000700050000,"02020007000668","00954051","Joe Creek",0.598246370628,460,46006,"H0202",6,3,3,3.12442826,NA,0,1,0,"Not_Border","NY","Include","Orange","F36071","Region_02","H02","Mid-Atlantic Region","H02020007","Rondout","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",5.23700005,"NHD100","Non-Urban","Urban","Non-Urban",118,"67k","Northern Glaciated Shale and Slate Valleys","67","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","SAP","Southern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",598.246370628,c(543125.282305651, 4582439.26275828),46006,"3"
"138","Site-139","Over","Next",-74.9156379339716,42.8350491149126,"3",978200.561135468,1.02228524469382e-06,"None","213691","43469027",10000600102900,"02050101001349","00947751","Cripple Creek",3.19890132716,460,46006,"H0205",2,3,3,26.1148581,NA,0,1,5e+05,"Not_Border","NY","Include","Otsego","F36077","Region_02","H02","Mid-Atlantic Region","H02050101","Upper Susquehanna","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",37.93309994,"NHD100","Non-Urban","Non-Urban","Non-Urban",158,"83f","Mohawk Valley","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",3198.90132716,c(506894.578355933, 4742500.99674262),46006,"3"
"139","Site-140","Over","Next",-76.9989137565216,43.1178820838631,"3",978200.561135468,1.02228524469382e-06,"None","247782","87932798",60000600063200,"04140201000908",NA,NA,0.954115062109,460,46006,"H0414",10,3,3,6.64699653,NA,0,1,5e+05,"Not_Border","NY","Include","Wayne","F36117","Region_02","H04","Great Lakes Region","H04140201","Seneca","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",15.52140001,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"83c","Ontario Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",954.115062109,c(337381.427494258, 4775844.82614623),46006,"3"
"140","Site-141","Over","Next",-75.2959443499994,43.7661322561513,"3",978200.561135468,1.02228524469382e-06,"None","324266","131823113",60000600079900,"04140301020285",NA,NA,1.1133131802,558,55800,"H0414",8,3,3,7.23219931,"131845193",0,1,250000,"Not_Border","NY","Include","Lewis","F36049","Region_02","H04","Great Lakes Region","H04140301","Black","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",8.01130002,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"58ab","Northern and Western Adirondack Foothills","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",1113.3131802,c(476179.91905505, 4845940.75234615),55800,"3"
"141","Site-142","Over","Next",-76.0246590553202,42.1716222608744,"3",978200.561135468,1.02228524469382e-06,"None","74757","46460099",10000600055700,"02050103000378","00944578","Bradley Creek",0.881214118303,460,46006,"H0205",3,3,3,7.77905954,NA,0,1,1e+06,"Not_Border","NY","Include","Broome","F36007","Region_02","H02","Mid-Atlantic Region","H02050103","Owego-Wappasening","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",15.64339996,"NHD100","Non-Urban","Non-Urban","Non-Urban",158,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",881.214118303,c(415368.125340946, 4669339.61887305),46006,"3"
"142","Site-143","Over","Next",-78.2862248804878,42.5639388977582,"3",978200.561135468,1.02228524469382e-06,"None","250184","84185805",60000700008500,"04130002000106","00971519","Wiscoy Creek",0.762953186279,460,46006,"H0413",11,3,3,7.89592424,NA,0,1,5e+05,"Not_Border","NY","Include","Wyoming","F36121","Region_02","H04","Great Lakes Region","H04130002","Upper Genesee","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",10.29569999,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",762.953186279,c(230246.099761477, 4717628.49407745),46006,"3"
"143","Site-144","Over","Next",-78.725453300319,43.1753589377981,"3",978200.561135468,1.02228524469382e-06,"None","219425","124613025",60000700006700,"04130001000958",NA,NA,0.238403862285,460,46006,"H0413",9,3,3,4.51445996,NA,0,1,250000,"Not_Border","NY","Include","Niagara","F36063","Region_02","H04","Great Lakes Region","H04130001","Oak Orchard-Twelvemile","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",9.94070001,"NHD100","Non-Urban","Urban","Urban",116,"83c","Ontario Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",238.403862285,c(197195.550602021, 4787029.20091939),46006,"3"
"144","Site-145","Over","Next",-77.945287892797,42.3182929508024,"4",405644.707543861,2.46521150505057e-06,"None","107730","167786158",60000700014700,"04130002000242","00944106","Black Creek",0.164573744723,558,55800,"H0413",12,4,4,51.22433829,"84202513",0,1,5e+06,"Not_Border","NY","Include","Allegany","F36003","Region_02","H04","Great Lakes Region","H04130002","Upper Genesee","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",94.82789993,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",164.573744723,c(257287.44031127, 4689318.79796064),55800,"4"
"145","Site-146","Over","Next",-74.5318676293317,42.4958476578661,"4",405644.707543861,2.46521150505057e-06,"None","89464","33525703",10000700049800,"02020005000700","00977475","West Kill",2.40026208549,460,46006,"H0202",4,4,4,39.8915495,NA,0,1,0,"Not_Border","NY","Include","Schoharie","F36095","Region_02","H02","Mid-Atlantic Region","H02020005","Schoharie","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",60.8254002,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",2400.26208549,c(538467.209416189, 4704938.16980217),46006,"4"
"146","Site-147","Over","Next",-75.1490359508573,42.2176845552592,"4",405644.707543861,2.46521150505057e-06,"None","114630","2D779D5E-783C-4AB8-A510-AEA7049DA3A3",10000200227500,"02040101000763","00954555","Kerrs Creek",0.459257779862,460,46006,"H0204",4,4,4,10.65290258,NA,0,1,5e+05,"Not_Border","NY","Include","Delaware","F36025","Region_02","H02","Mid-Atlantic Region","H02040101","Upper Delaware","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",13.8182,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",459.257779862,c(487699.352265604, 4673956.70148129),46006,"4"
"147","Site-148","Over","Next",-74.1027313964549,43.4318645699669,"4",405644.707543861,2.46521150505057e-06,"None","298408","167311074",10000700033700,"02020002000032","00949250","East Stony Creek",1.32916694262,558,55800,"H0202",3,4,4,48.00674154,"167311076",0,1,0,"Not_Border","NY","Include","Warren","F36113","Region_02","H02","Mid-Atlantic Region","H02020002","Sacandaga","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",52.5307001,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"58aa","Acid Sensitive Adirondacks","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",1329.16694262,c(572620.764128596, 4809165.38445718),55800,"4"
"148","Site-149","Over","Next",-78.1352016896482,42.6394159262764,"4",405644.707543861,2.46521150505057e-06,"None","198927","167784504",60000700007000,"04130002000077","00949150","East Koy Creek",1.68807789195,460,46003,"H0413",12,4,4,46.63710858,NA,0,1,5e+06,"Not_Border","NY","Include","Wyoming","F36121","Region_02","H04","Great Lakes Region","H04130002","Upper Genesee","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",67.80449994,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"60a","Glaciated Low Allegheny Plateau","60","Northern Allegheny Plateau","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",1688.07789195,c(242954.898654572, 4725540.13349651),46003,"4"
"149","Site-150","Over","Next",-73.933488754649,42.1938963581702,"4",405644.707543861,2.46521150505057e-06,"None","70342","52833297",10000700005900,"02020006000481",NA,NA,0.816620778216,460,46006,"H0202",4,4,4,5.03864237,NA,0,1,250000,"Not_Border","NY","Include","Greene","F36039","Region_02","H02","Mid-Atlantic Region","H02020006","Middle Hudson","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",8.71459996,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"59i","Hudson Valley","59","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",816.620778216,c(588057.785325438, 4671855.16426311),46006,"4"
"150","Site-151","Over","Next",-73.9638167070264,44.5912503424619,"4",405644.707543861,2.46521150505057e-06,"None","331169","129688865",60000200116700,"04300106000130","00949028","East Brook",0.691337021156,460,46006,"H0430",7,4,4,13.79835161,NA,0,1,250000,"Not_Border","NY","Include","Franklin","F36033","Region_02","H02","Mid-Atlantic Region","H04300106","Saranac River","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",19.48629993,"NHD100","Non-Urban","Non-Urban","Non-Urban",117,"58ad","Central Adirondacks","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",691.337021156,c(582245.726535733, 4938067.26468198),46006,"4"
"151","Site-152","Over","Next",-74.7730936512378,43.5953508124504,"4",405644.707543861,2.46521150505057e-06,"None","319500","131828281",60000600073000,"04140301017448","00953696","Indian River",0.978412658114,558,55800,"H0414",8,4,4,85.32304085,"131845972",0,1,2e+06,"Not_Border","NY","Include","Hamilton","F36041","Region_02","H04","Great Lakes Region","H04140301","Black","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",72.29789997,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"58aa","Acid Sensitive Adirondacks","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",978.412658114,c(518315.20051518, 4826955.95240696),55800,"4"
"152","Site-153","Over","Next",-79.455557613578,42.187577064716,"4",405644.707543861,2.46521150505057e-06,"None","99701","129442154",24000400016900,"05010002000279","00961115","Prendergast Creek",2.27701778295,460,46006,"H0501",6,4,4,43.66542165,NA,0,1,5e+05,"Not_Border","NY","Include","Chautauqua","F36013","Region_02","H05","Ohio Region","H05010002","Conewango","H05_06","Ohio-Tennessee Region","H05_06","Ohio-Tennessee Region",58.49260005,"NHD100","Non-Urban","Non-Urban","Non-Urban",150,"61c","Low Lime Drift Plain","61","Erie Drift Plain","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",2277.01778295,c(132050.209731678, 4680221.04535137),46006,"4"
"153","Site-154","Over","Next",-74.0084750492823,41.4879876832554,"4",405644.707543861,2.46521150505057e-06,"None","33196","162450468",10000700005300,"02020008008473","00969298","Quassaic Creek",1.99063815786,460,46006,"H0202",2,4,4,78.63166843,NA,0,1,0,"Not_Border","NY","Include","Orange","F36071","Region_02","H02","Mid-Atlantic Region","H02020008","Hudson-Wappinger","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",120.63650005,"NHD100","Urban","Non-Urban","Non-Urban",118,"59i","Hudson Valley","59","Northeastern Coastal Zone","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",1990.63815786,c(582771.223288669, 4593405.10343047),46006,"4"
"154","Site-155","Over","Next",-73.5181760632726,44.3142463992832,"4",405644.707543861,2.46521150505057e-06,"None","215983","92070021",60000200115800,"04300108005615","00979687","North Branch Boquet River",4.19535979072,460,46006,"H0430",6,4,4,65.30600688,NA,0,1,2e+06,"Not_Border","NY","Include","Essex","F36031","Region_02","H02","Mid-Atlantic Region","H04300108","Lake Champlain","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",114.38389986,"NHD100","Non-Urban","Non-Urban","Non-Urban",117,"83b","Champlain Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",4195.35979072,c(618175.406377256, 4907844.14883158),46006,"4"
"155","Site-156","Over","Next",-75.373556137572,43.826909485646,"4",405644.707543861,2.46521150505057e-06,"None","177339","131820998",60000600077200,"04140301016521","00947892","Crystal Creek",0.646707258644,558,55800,"H0414",7,4,4,34.06097506,"131844798",0,1,1e+06,"Not_Border","NY","Include","Lewis","F36049","Region_02","H04","Great Lakes Region","H04140301","Black","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",45.79910004,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"58ab","Northern and Western Adirondack Foothills","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",646.707258644,c(469963.527969181, 4852716.15630277),55800,"4"
"156","Site-157","Over","Next",-77.7170648156561,43.0850761119783,"4",405644.707543861,2.46521150505057e-06,"None","197096","42138057",60000700004000,"04130003001461",NA,NA,0.723549585541,334,33400,"H0413",12,4,4,7.19348075,NA,0,1,5e+05,"Not_Border","NY","Include","Monroe","F36055","Region_02","H04","Great Lakes Region","H04130003","Lower Genesee","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",20.62290006,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"83c","Ontario Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",723.549585541,c(278836.651628636, 4773845.89352682),33400,"4"
"157","Site-158","Over","Next",-74.1802010620248,41.8100268918995,"4",405644.707543861,2.46521150505057e-06,"None","84162","61770913",10000700004300,"02020007000265","00954820","Kripplebush Creek",2.00384227855,460,46006,"H0202",3,4,4,21.23258106,NA,0,1,0,"Not_Border","NY","Include","Ulster","F36111","Region_02","H02","Mid-Atlantic Region","H02020007","Rondout","H02","Mid-Atlantic Region","NMRB","Not Mississippi River Basin",28.64570001,"NHD100","Non-Urban","Non-Urban","Non-Urban",118,"67l","Northern Glaciated Limestone Ridges, Valleys, and Terraces","67","Ridge and Valley","8.4","OZARK/OUACHITA-APPALACHIAN FORESTS","8","EASTERN TEMPERATE FORESTS","SAP","Southern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",2003.84227855,c(568095.625977959, 4629008.86347163),46006,"4"
"158","Site-159","Over","Next",-74.1537281052025,44.628395141016,"4",405644.707543861,2.46521150505057e-06,"None","341058","132873325",60000300006200,"04290007000189","00952354","Hatch Brook",0.793275508202,460,46006,"H0429",6,4,4,45.725837,NA,0,1,1e+06,"Not_Border","NY","Include","Franklin","F36033","Region_02","H04","Great Lakes Region","H04290007","Salmon","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",68.4151,"NHD100","Non-Urban","Non-Urban","Non-Urban",117,"58ab","Northern and Western Adirondack Foothills","58","Northeastern Highlands","5.3","ATLANTIC HIGHLANDS","5","NORTHERN FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",793.275508202,c(567128.930681805, 4942019.44281756),46006,"4"
"159","Site-160","Over","Next",-76.0651493183229,43.9346016094532,"4",405644.707543861,2.46521150505057e-06,"None","170337","129618232",60000600059600,"04140302000250","00957245","Mill Creek",3.19153245885,558,55800,"H0414",6,4,4,62.01623487,"129618669",0,1,1e+06,"Not_Border","NY","Include","Jefferson","F36045","Region_02","H04","Great Lakes Region","H04140302","Chaumont-Perch","H04","Great Lakes Region","NMRB","Not Mississippi River Basin",94.48609998,"NHD100","Non-Urban","Non-Urban","Non-Urban",116,"83c","Ontario Lowlands","83","Eastern Great Lakes Lowlands","8.1","MIXED WOOD PLAINS","8","EASTERN TEMPERATE FORESTS","NAP","Northern Appalachians","EHIGH","Eastern Highlands","Non Federal","Not_USFS","LS",3191.53245885,c(414508.662463679, 4865160.62252528),55800,"4"
